ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
8218587,Área Infantil,86,vaLveRDE,8.0,fuEnCArraL - el paRDo,OPERATIVO,441883.798,4483061.659,ETRS89,40.49622576,-3.6858265,CALLE,ISLAS PALAOS,3,28034.0,"C. MANUEL VILLARTA (C. ISLAS PALAOS, 3-5) ZONA 1",11049773.0,2022-02-10 00:00:00,8199,AE21,8,infantil
8775149,Área Infantil,14,JuSticia,1.0,CenTRO,OPERATIVO,440908.376,4475329.046,ETRS89,40.42649829,-3.69661665,PLAZA,SANTA BARBARA,10,28004.0,CALLE SANTA TERESA,11005150.0,21/12/21,1050,AE21,3,infantil
8775334,Área Infantil,14,JúSTIcIA,1.0,ceNTrO,OPERATIVO,440945.875,4475392.741,ETRS89,40.42707475,-3.69618053,PLAZA,SANTA BARBARA,8,28004.0,CALLE DE ORELLANA,11005154.0,12-21-2021,1051,AE21,7,infantil
8781302,Área Infantil,151,vEntaS,15.0,CíUDAD lINéáL,OPERATIVO,444120.433,4475089.798,ETRS89,40.42456497,-3.65873191,CALLE,RICARDO ORTIZ,84,28017.0,"C/RICARDO ORTIZ,84",11103458.0,fecha_incorrecta,15149,AE21,13,infantil
8785504,Área Infantil,174,los ROsAlES,17.0,VILLAverDe,OPERATIVO,441950.312,4467635.183,ETRS89,40.35726112,-3.68363309,CALLE,AUGUSTOBRIGA,1,28021.0,"C/AUGUSTOBRIGA,1",31029574.0,02-10-2022,17133,AE21,11,infantil
8799603,Área Infantil,62,cUaTRO caMinOS,6.0,tEtUan,OPERATIVO,441011.832,4477888.784,ETRS89,40.44956492,-3.69563475,CALLE,BASILICA,19,28020.0,CALLE ORENSE,11029305.0,2022-03-28 00:00:00,6078,AE21,6,infantil
8914011,Area de juegos/especial,143,MarROQUina,14.0,MóRATálAz,OPERATIVO,446560.54,4473597.84,ETRS89,40.41128482,-3.62984324,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,7,infantil
8927341,Area de juegos/especial,162,PIOvéRá,16.0,hORTALEZA,OPERATIVO,446783.37,4478407.97,ETRS89,40.45463156,-3.62761985,,,,28043.0,,,,,6,3,infantil
18452,Área Infantil,207,caNIlLeJas,20.0,San BLAs - cANiLLeJas,OPERATIVO,448291.59,4477160.16,ETRS89,40.44348575,-3.60973175,CALLE,NECTAR,36,28022.0,"C · CALLE ESFINGE , ASCENDIENTE 1: 207 · CANILLEJ",31016904.0,2006-01-01 00:00:00,20048,AE21,10,infantil
18457,Área Infantil,207,cANILlejAs,20.0,sAN BLas - CanILlejas,OPERATIVO,448426.56,4476674.02,ETRS89,40.43911469,-3.60810084,CALLE,ESFINGE,76,28022.0,"C · CALLE ESFINGE 78 , ASCENDIENTE 1: 207 · CANIL",11137699.0,01-01-2006,20053,AE21,7,infantil
18459,Área Infantil,205,rOsAS,20.0,saN BlAS - cAnIllejaS,OPERATIVO,448941.0,4475447.11,ETRS89,40.42809366,-3.60193685,CALLE,SOFIA,201,28022.0,"C · CALLE ALBANIA , ASCENDIENTE 1: 205 · LAS ROSA",20144512.0,01-01-2004,20055,AE21,7,infantil
18461,Área Infantil,205,rOSaS,20.0,san blAs - caNILLEJAS,OPERATIVO,448463.3,4475526.76,ETRS89,40.42878174,-3.60757463,TRAVESIA,CARLOS II,4,28022.0,"C · CALLE CARLOS II 14 , ASCENDIENTE 1: 205 · LAS",20084945.0,2005/01/01,20058,AE21,7,infantil
18465,Área Infantil,205,RósAs,20.0,sAN Blas - cAniLlejAs,OPERATIVO,448891.56,4475785.36,ETRS89,40.4311378,-3.60254686,CALLE,LIVERPOOL,3,28022.0,"C · CALLE MÁNCHESTER , ASCENDIENTE 1: 205 · LAS R",20104266.0,fecha_incorrecta,20061,AE21,11,infantil
18467,Área Infantil,205,RosAS,20.0,san BLAS - cANillEJAs,OPERATIVO,448951.263,4475391.925,ETRS89,40.42759715,-3.60181143,CALLE,BUDAPEST,13,28022.0,"C · CALLE BUDAPEST , ASCENDIENTE 1: 205 · LAS ROS",20102794.0,2007-01-01 00:00:00,20065,AE21,17,infantil
18469,Área Infantil,204,árCOS,20.0,sAN BLas - CaniLlEjaS,OPERATIVO,448109.202,4474769.838,ETRS89,40.42194091,-3.61168715,AVENIDA,CANILLEJAS A VICALVARO,84,28032.0,"Av · AVENIDA AJALVIR A VICALVARO 84 , ASCENDIENTE",20099735.0,01/01/06,20069,AE21,7,infantil
18471,Área Infantil,205,rosas,20.0,SAn BLAS - CAniLLeJAS,OPERATIVO,448336.195,4475204.571,ETRS89,40.42587138,-3.60904683,CALLE,BUTRON,25,28022.0,"C · CALLE BUTRÓN 33 , ASCENDIENTE 1: 205 · LAS RO",20042896.0,01-01-2005,20070,AE21,15,infantil
18473,Área Infantil,205,roSaS,20.0,SAn blAS - CAniLlEjaS,OPERATIVO,448237.998,4474987.913,ETRS89,40.42391349,-3.61018674,CALLE,RUSIA,9,28022.0,"C · CALLE RUSIA 2 , ASCENDIENTE 1: 205 · LAS ROSA",20139635.0,01/01/2006,20072,AE21,8,infantil
18475,Área Infantil,204,aRcOs,20.0,SAN bLAS - CAnILlEJAs,OPERATIVO,447592.318,4474782.675,ETRS89,40.42202415,-3.61778089,CALLE,ARCOS DE JALON,40,28037.0,"C · CALLE AMPOSTA 40 , ASCENDIENTE 1: 204 · LOS A",11136156.0,01-01-2005,20074,AE21,22,infantil
18477,Área Infantil,204,aRCOs,20.0,saN BLAS - CANillejAS,OPERATIVO,447278.072,4474876.494,ETRS89,40.42284948,-3.62149279,CALLE,RIOCONEJOS,14,28037.0,"C · CALLE RIOCONEJOS , ASCENDIENTE 1: 204 · LOS A",11135654.0,2010-01-01 00:00:00,20076,AE21,8,infantil
18482,Área Infantil,204,aRCOS,20.0,SAN blAs - CaNillEjaS,OPERATIVO,446917.923,4474789.392,ETRS89,40.42204191,-3.62573076,CALLE,ARCOS DE JALON,4,28037.0,Calle pobladura del valle,31028079.0,2006-01-01 00:00:00,20082,AE21,29,infantil
18484,Área Infantil,204,ARcOs,20.0,San BLaS - cAnILlejas,OPERATIVO,448008.36,4475372.24,ETRS89,40.42736142,-3.61292507,CALLE,SOLERIA,3,28037.0,"C · CALLE SOLERIA 3 , ASCENDENTE 1: 204 · LOS AR",11136074.0,01/01/09,20084,AE21,8,infantil
18486,Área Infantil,203,AMPoSTA,20.0,sAn blAs - cAnIlLeJaS,OPERATIVO,447714.35,4475590.37,ETRS89,40.42930805,-3.61640888,CALLE,ALBERIQUE,16,28037.0,"C · CALLE ALBERIQUE , ASCENDENTE 1: 203 · AMPOST",31022274.0,2007/01/01,20086,AE21,6,infantil
18488,Área Infantil,202,HElliN,20.0,san bLAs - CANIllejAS,OPERATIVO,448026.01,4475816.6,ETRS89,40.4313656,-3.61275334,CALLE,HERENCIA,4,28037.0,"C · CALLE HERENCIA , ASCENDENTE 1: 202 · HELLÍN",31016566.0,2006/01/01,20090,AE21,11,infantil
18490,Área Infantil,205,RoSas,20.0,sAN blAS - cAnIlLejAs,OPERATIVO,448187.22,4475751.86,ETRS89,40.43079243,-3.61084756,CALLE,AINSA,11,28022.0,"Av · AVENIDA AJALVIR A VICALVARO 101 , ASCENDENT",20113344.0,fecha_incorrecta,20094,AE21,14,infantil
18492,Área Infantil,205,rOsAs,20.0,SAn blaS - canILLEjAs,OPERATIVO,448250.56,4475734.84,ETRS89,40.43064305,-3.61009946,CALLE,CALATORAO,5,28022.0,"C · CALLE AINSA 7 , ASCENDENTE 1: 205 · LAS ROSA",20113281.0,2007/01/01,20096,AE21,18,infantil
18494,Área Infantil,205,ROSas,20.0,SAn bLas - CANiLLEJAs,OPERATIVO,448192.93,4474651.55,ETRS89,40.42088051,-3.61069059,AVENIDA,CANILLEJAS A VICALVARO,167,28022.0,"C · CALLE MARSELLA 17 , ASCENDIENTE 1: 205 · LAS",20099671.0,fecha_incorrecta,20098,AE21,11,infantil
18498,Área Infantil,207,caNIllEjAs,20.0,sAN blaS - CanillEjaS,OPERATIVO,448186.01,4477467.45,ETRS89,40.44624743,-3.61100172,CALLE,ESFINGE,8,28022.0,"C · CALLE BARBASTRO , ASCENDIENTE 1: 207 · CANILL",11138235.0,2007-01-01 00:00:00,20101,AE21,4,infantil
18500,Área Infantil,207,CAniLlEjAS,20.0,SAn blaS - CANiLlEjAs,OPERATIVO,448397.7,4477471.8,ETRS89,40.44629979,-3.60850592,CALLE,SAN VALENTIN,16,28022.0,"C · CALLE SAN VALENTIN 14-16 , ASCENDIENTE 1: 207",11138435.0,01-01-2006,20103,AE21,7,infantil
18502,Área Infantil,206,REjAs,20.0,SAN bLaS - caNILlEjas,OPERATIVO,449544.85,4477757.78,ETRS89,40.44894648,-3.59500188,PLAZA,SAN CRISTOBAL,3,28022.0,"Pza · PLAZA SAN CRISTOBAL , ASCENDIENTE 1: 206 ·",31028272.0,fecha_incorrecta,20105,AE21,10,infantil
18503,Área Infantil,206,REjáS,20.0,sAn BLAs - cANILLeJAS,OPERATIVO,449573.3,4477581.57,ETRS89,40.4473608,-3.59465241,AVENIDA,SEGUNDA,4,28022.0,"Pza · PLAZA MAYOR DE REJAS , ASCENDIENTE 1: 206 ·",31004092.0,2001-01-01 00:00:00,20106,AE21,10,infantil
18507,Área Infantil,204,arCOS,20.0,sAn bLAS - cANIllejAs,OPERATIVO,447489.41,4475126.27,ETRS89,40.42511298,-3.61902227,CALLE,CONSERVEROS,9,28037.0,"C · CALLE CONSERVEROS 9 , ASCENDIENTE 1: 204 · LO",11135733.0,2007/01/01,20111,AE21,6,infantil
18509,Área Infantil,204,arCOs,20.0,sAN blás - cAnIlLéjás,OPERATIVO,447555.71,4475164.9,ETRS89,40.42546517,-3.61824392,CALLE,CONSERVEROS,13,28037.0,"C · CALLE CONSERVEROS 19 , ASCENDIENTE 1: 204 · L",11135749.0,2009-01-01 00:00:00,20113,AE21,9,infantil
18511,Área Infantil,207,cANillEjAS,20.0,SaN bLAS - cANIlLejas,OPERATIVO,448325.73,4477240.73,ETRS89,40.4442137,-3.60933576,CALLE,ESFINGE,31,28022.0,"C · CALLE ESFINGE , ASCENDIENTE 1: 207 · CANILLEJ",31030219.0,01-01-2003,20116,AE21,13,infantil
18513,Área Infantil,208,el sAlVadoR,20.0,SAn bLaS - CanIlLEjas,OPERATIVO,445239.38,4477637.82,ETRS89,40.44759335,-3.64576167,CALLE,TELEMACO,2,28027.0,"C · CALLE TELEMACO 4 , ASCENDIENTE 1: 208 · SALVA",31009604.0,2007/01/01,20119,AE21,9,infantil
18515,Área Infantil,206,RejaS,20.0,saN BLAS - CaNiLLEJAS,OPERATIVO,449658.45,4477197.44,ETRS89,40.44390548,-3.59361789,CALLE,DEYANIRA,3,28022.0,"C · CALLE CRA. DE ACCESO A LA ESTACION DE O,DONEL",31001372.0,2007/01/01,20122,AE21,19,infantil
18517,Área Infantil,204,áRCós,20.0,san BlAS - CaNiLlEjas,OPERATIVO,447311.71,4474752.72,ETRS89,40.42173658,-3.62108602,CALLE,SAN ROMAN DEL VALLE,17,28037.0,"C · CALLE ARCOS DE JALON , ASCENDIENTE 1: 204 · L",11135604.0,01/01/2007,20125,AE21,7,infantil
18519,Área Infantil,203,ampOSTa,20.0,saN bLAS - CANillejas,OPERATIVO,446883.85,4475179.86,ETRS89,40.42555731,-3.62616501,AVENIDA,ARCENTALES,2,28037.0,"Pq · PARQUE AJOFRIN , ASCENDIENTE 1: 203 · AMPOST",31033769.0,01/01/06,20127,AE21,7,infantil
18521,Área Infantil,203,ampoStA,20.0,sAN BlAs - CANilLejAs,OPERATIVO,447119.9,4475273.37,ETRS89,40.42641474,-3.62339024,CALLE,SIDERURGIA,17,28037.0,"C · CALLE FUMISTERIA , ASCENDIENTE 1: 203 · AMPOS",11135464.0,2004-01-01 00:00:00,20129,AE21,16,infantil
18523,Área Infantil,204,aRCoS,20.0,SAN BLAS - CAniLlejas,OPERATIVO,447501.52,4474922.84,ETRS89,40.42328112,-3.61886273,CALLE,DESTILERIAS,10,28037.0,"C · CALLE DEL LABORATORIO , ASCENDIENTE 1: 204 ·",11135815.0,01/01/09,20132,AE21,6,infantil
18525,Área Infantil,203,amPoSta,20.0,SAn blas - cAniLlejas,OPERATIVO,446855.85,4475054.21,ETRS89,40.42442359,-3.62648457,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,95,28037.0,"Pq · PARQUE AJOFRIN , ASCENDIENTE 1: 203 · AMPOST",11135506.0,2004-01-01 00:00:00,20137,AE21,7,infantil
18526,Área Infantil,208,el saLVADor,20.0,sAN blas - caNillejAs,OPERATIVO,446528.77,4476806.82,ETRS89,40.44019117,-3.63048754,CALLE,ALCALA,491,28027.0,"C · CALLE ALCALA 489 , ASCENDIENTE 1: 208 · SALVA",20052835.0,01-01-2004,20138,AE21,10,infantil
18528,Área Infantil,205,RosAs,20.0,sAN BlAs - CaniLlEjAS,OPERATIVO,448403.4,4475843.63,ETRS89,40.43163259,-3.60830649,TRAVESIA,RONDA,6,28022.0,"Trv · TRAVESIA RONDA 6-8 POST. , ASCENDIENTE 1: 2",11136349.0,fecha_incorrecta,20140,AE21,11,infantil
18530,Área Infantil,205,roSAs,20.0,SaN bLAs - CAnIlleJAs,OPERATIVO,448410.194,4475960.697,ETRS89,40.43268763,-3.60823589,AVENIDA,NIZA,59,28022.0,"Trv · TRAVESIA RONDA , ASCENDIENTE 1: 205 · LAS R",20096829.0,01/01/2009,20142,AE21,8,infantil
18532,Área Infantil,205,RóSAS,20.0,SAn bLaS - cAnilleJaS,OPERATIVO,448478.349,4476151.157,ETRS89,40.43440763,-3.60744784,PLAZA,GRECIA,2,28022.0,"Pza · PLAZA GRECIA , ASCENDIENTE 1: 205 · LAS ROS",20097006.0,01/01/07,20145,AE21,22,infantil
18534,Área Infantil,208,eL sALVADOR,20.0,saN blaS - CAniLlEjAS,OPERATIVO,445926.256,4477496.986,ETRS89,40.4463696,-3.63765021,GLORIETA,FRANCISCO DE LAS CABEZAS,3 A,28027.0,"C · CALLE BELICE FRENTE Nº 26 , ASCENDIENTE 1: 20",20118068.0,01-01-2006,20147,AE21,7,infantil
18536,Área Infantil,203,AMPOsTA,20.0,sAN bLás - cánIlléjAS,OPERATIVO,447249.764,4475471.427,ETRS89,40.4282072,-3.62187583,CALLE,ALBERIQUE,10 A,28037.0,"C · CALLE ALBERIQUE FTE. 15 , ASCENDIENTE 1: 203",31046940.0,2004/01/01,20149,AE21,7,infantil
18538,Área Infantil,204,ARCOS,20.0,sán blAs - CAníllEjAs,OPERATIVO,447874.107,4474789.457,ETRS89,40.42210295,-3.6144599,AVENIDA,GUADALAJARA,95,28032.0,"Av · AVENIDA GUADALAJARA 97  , ASCENDIENTE 1: 204",11136089.0,01-01-2003,20151,AE21,8,infantil
18540,Área Infantil,204,ARCOs,20.0,SaN BLAS - CAniLLEJAs,OPERATIVO,447948.969,4474827.342,ETRS89,40.42244893,-3.61358058,AVENIDA,GUADALAJARA,101,28032.0,"C · CALLE ALBERICIA 34 , ASCENDIENTE 1: 204 · LOS",11136086.0,01/01/2002,20153,AE21,6,infantil
18542,Área Infantil,202,HELlIN,20.0,SAN BlaS - CaNillejAs,OPERATIVO,447857.386,4475633.105,ETRS89,40.42970201,-3.61472619,AVENIDA,HELLIN,25,28037.0,"C · CALLE HELLIN 33 , ASCENDIENTE 1: 202 · HELLÍN",31030868.0,2004/01/01,20155,AE21,9,infantil
18544,Área Infantil,207,CANILlEJAs,20.0,sán blás - cANIllEjáS,OPERATIVO,448509.423,4477521.44,ETRS89,40.4467539,-3.60719255,CALLE,GONZALO TORRENTE BALLESTER,2,28022.0,"C · CALLE SAN VENANCIO 29 , ASCENDIENTE 1: 207 ·",31016091.0,2005/01/01,20157,AE21,4,infantil
18546,Área Infantil,207,CAnILLeJAS,20.0,sAN blás - CáNILléJáS,OPERATIVO,448561.522,4477431.072,ETRS89,40.44594304,-3.60657089,CALLE,GONZALO TORRENTE BALLESTER,4,28022.0,"C · CALLE GONZALO TORRENTE BALLESTER , ASCENDIENT",31016093.0,2005/01/01,20159,AE21,6,infantil
18548,Área Infantil,204,ArcoS,20.0,san blas - cAnIlLeJas,OPERATIVO,447744.796,4475071.011,ETRS89,40.42463125,-3.61600727,CALLE,DIBUJANTES,19,28037.0,"C · CALLE ARCOS DE JALON , ASCENDIENTE 1: 204 · L",11135890.0,2003-01-01 00:00:00,20161,AE21,8,infantil
18549,Área Infantil,201,simanCAs,20.0,sAn Blas - CaNILlejAs,OPERATIVO,447591.832,4476947.696,ETRS89,40.44152794,-3.61796513,CALLE,OSIRIS,15,28037.0,"C · CALLE CRONOS , ASCENDIENTE 1: 201 · SIMANCAS",31036745.0,2004/01/01,20162,AE21,11,infantil
18551,Área Infantil,201,síMAncAs,20.0,San blas - caNILLejAs,OPERATIVO,447391.991,4476110.538,ETRS89,40.43397371,-3.62025209,CALLE,SAN ROMUALDO,50,28037.0,"C · CALLE SAN ROMUALDO , ASCENDIENTE 1: 201 · SIM",31042854.0,01-01-2005,20164,AE21,12,infantil
18553,Área Infantil,208,El SalVADOr,20.0,SAn BLaS - caNIllEJAs,OPERATIVO,446141.032,4476773.306,ETRS89,40.43986423,-3.63505631,CALLE,PASTRANA,5 A,28027.0,"C · CALLE PASTRANA 5 B , ASCENDIENTE 1: 208 · SAL",11139091.0,01/01/2007,20166,AE21,5,infantil
18555,Área Infantil,204,arCOS,20.0,San BLAs - CAnilLEJAS,OPERATIVO,447189.947,4474898.107,ETRS89,40.4230386,-3.62253335,CALLE,MUELAS DEL PAN,3,28037.0,"C · CALLE POBLADURA DEL VALLE 22 POST. , ASCENDIE",11135628.0,01/01/2004,20168,AE21,8,infantil
18557,Área Infantil,204,arCOS,20.0,sAn blAS - cANíLléJAs,OPERATIVO,447030.073,4474789.802,ETRS89,40.42205276,-3.62440885,CALLE,ARCOS DE JALON,5,28037.0,"C · CALLE ARCOS DE JALON 5 , ASCENDIENTE 1: 204 ·",11135537.0,01/01/04,20170,AE21,8,infantil
18559,Área Infantil,204,aRcOs,20.0,Sán blás - cANílLEJAs,OPERATIVO,447339.158,4475020.921,ETRS89,40.42415444,-3.6207847,CALLE,ALCAÑICES,3,28037.0,"C · CALLE ALCAÑICES 5 POST. , ASCENDIENTE 1: 204",11135683.0,01/01/04,20172,AE21,7,infantil
18561,Área Infantil,204,ARcos,20.0,SAN bLas - caNIlLeJAs,OPERATIVO,447368.308,4474856.26,ETRS89,40.42267291,-3.62042746,CALLE,FUENTELAPEÑA,2,28037.0,"C · CALLE FUENTE LA PEÑA 2 , ASCENDIENTE 1: 204 ·",11135589.0,fecha_incorrecta,20174,AE21,14,infantil
18563,Área Infantil,205,rOSAs,20.0,SaN bLas - CAnillEJaS,OPERATIVO,448408.955,4476057.299,ETRS89,40.4335578,-3.60825834,AVENIDA,NIZA,63,28022.0,"C · CALLE MARIA SEVILLA DIAGO 16 , ASCENDIENTE 1:",20107847.0,01/01/06,20176,AE21,9,infantil
18565,Área Infantil,205,rosas,20.0,SaN BLas - canILLEJaS,OPERATIVO,448913.398,4475675.244,ETRS89,40.43014715,-3.60228057,CALLE,MANCHESTER,32,28022.0,"C · CALLE MANCHESTER 26 , ASCENDIENTE 1: 205 · LA",20125498.0,2008-01-01 00:00:00,20178,AE21,9,infantil
18567,Área Infantil,202,HElLiN,20.0,SAn Blas - canilLEJas,OPERATIVO,447583.527,4476054.885,ETRS89,40.43348444,-3.6179894,CALLE,ALBAIDA,36,28037.0,"C · CALLE ALBAIDA 34 , ASCENDIENTE 1: 202 · HELLÍ",11134964.0,01-01-2007,20180,AE21,11,infantil
18569,Área Infantil,203,amposTA,20.0,san BlAs - caNiLlejAS,OPERATIVO,447214.454,4475095.388,ETRS89,40.42481738,-3.62226085,CALLE,EBANISTERIA,10,28037.0,"C · CALLE JUGUETERIA 4 , ASCENDIENTE 1: 203 · AMP",11135335.0,2004-01-01 00:00:00,20182,AE21,24,infantil
18571,Área Infantil,206,reJAs,20.0,SAN BLás - cANíLLEjáS,OPERATIVO,449192.154,4477610.955,ETRS89,40.44760231,-3.59914916,AVENIDA,SEPTIMA,58,28022.0,"Av · AVENIDA SEPTIMA 58 POST. , ASCENDIENTE 1: 20",20174883.0,01-01-2005,20184,AE21,16,infantil
18574,Área Infantil,206,RejAs,20.0,sAn BLáS - CANIllEjAs,OPERATIVO,449308.324,4477619.807,ETRS89,40.44768915,-3.59778001,AVENIDA,SEPTIMA,13,28022.0,"C · CALLE SEPTIMA , ASCENDIENTE 1: 206 · REJAS ,",31051332.0,01-01-2007,20187,AE21,13,infantil
18576,Área Infantil,206,RejAs,20.0,San bLAS - cANiLLejAs,OPERATIVO,449371.73,4477736.99,ETRS89,40.44874867,-3.59704167,AVENIDA,SEXTA,6,28022.0,"C · CALLE SEIS , ASCENDIENTE 1: 206 · REJAS , ASC",31010276.0,2007/01/01,20189,AE21,10,infantil
18578,Área Infantil,205,RosAs,20.0,SAn bLaS - CANillEJAS,OPERATIVO,448392.064,4476274.156,ETRS89,40.43551033,-3.60847509,CALLE,LA ILIADA,4,28022.0,"C · CALLE ILIADA 25 , ASCENDIENTE 1: 207 · CANILL",31050830.0,01-01-2008,20192,AE21,6,infantil
18580,Área Infantil,207,CANIlLEJAs,20.0,sAn BLAS - CánIlLéJAs,OPERATIVO,448250.261,4476658.299,ETRS89,40.43896212,-3.61017819,CALLE,LUCANO,31,28022.0,"C · CALLE LUCANO 29 , ASCENDIENTE 1: 207 · CANILL",11137655.0,2006/01/01,20194,AE21,19,infantil
18582,Área Infantil,206,rEJaS,20.0,sAn Blas - CanillejAs,OPERATIVO,450698.139,4477045.205,ETRS89,40.44259635,-3.58134687,CALLE,NAVARIDAS,11,28022.0,"Pq · PARQUE ARROYO DE LA REJA 1 , ASCENDIENTE 1:",20090546.0,01-01-2009,20197,AE21,16,infantil
18584,Área Infantil,205,ROSaS,20.0,san BLaS - canilLEjAS,OPERATIVO,448845.947,4474935.713,ETRS89,40.42348083,-3.60301623,PASEO,GINEBRA,20,28022.0,"Pº · PASEO GINEBRA , ASCENDIENTE 1: 205 · LAS ROS",31049541.0,01-01-2011,20199,AE21,8,infantil
18586,Área Infantil,204,áRCOs,20.0,Sán blAs - cáníLLéjáS,OPERATIVO,447491.21,4474609.51,ETRS89,40.4204578,-3.61895838,AVENIDA,GUADALAJARA,45,28032.0,"Av · AVENIDA GUADALAJARA 55 , ASCENDIENTE 1: 204",31026295.0,01/01/04,20201,AE21,7,infantil
18588,Área Infantil,205,roSas,20.0,sAn bLáS - CáníLléjAS,OPERATIVO,448216.802,4475261.042,ETRS89,40.42637268,-3.61045884,AVENIDA,CANILLEJAS A VICALVARO,135,28022.0,"Ctra · CARRETERA CANILLEJAS A VICALVARO 135 , ASC",20145332.0,fecha_incorrecta,20203,AE21,4,infantil
18590,Área Infantil,214,TIMOn,21.0,BarajaS,OPERATIVO,450337.01,4480420.871,ETRS89,40.47298494,-3.58586904,CALLE,GRAN PODER,24,28042.0,"C · CALLE GRAN PODER , ASCENDIENTE 1: 214 · TIMÓN",20149597.0,2004-01-01 00:00:00,21002,AE21,13,infantil
18592,Área Infantil,214,TiMON,21.0,BARajaS,OPERATIVO,450583.77,4480560.647,ETRS89,40.47425884,-3.58296907,CALLE,ARROYOMOLINO,10,28042.0,"C · CALLE ARROYOMOLINO 10 , ASCENDIENTE 1: 214 ·",11141322.0,fecha_incorrecta,21004,AE21,8,infantil
18594,Área Infantil,214,tIMon,21.0,bARAjAs,OPERATIVO,450490.835,4480415.524,ETRS89,40.47294595,-3.58405406,CALLE,TIMON,24,28042.0,"C · CALLE TIMON , ASCENDIENTE 1: 214 · TIMÓN , AS",20094998.0,2008/01/01,21006,AE21,18,infantil
18597,Área Infantil,213,caScO hIstORICO DE baRajAS,21.0,baRAJaS,OPERATIVO,450967.221,4480748.641,ETRS89,40.47597513,-3.57846021,CALLE,LOS PILARES,23,28042.0,"Pza · PLAZA PILARES 21 , ASCENDIENTE 1: 213 · CAS",11140721.0,2009-01-01 00:00:00,21010,AE21,14,infantil
18599,Área Infantil,214,tIMON,21.0,bAraJas,OPERATIVO,450320.897,4480264.55,ETRS89,40.47157574,-3.58604687,PLAZA,NUESTRA SEÑORA DE LORETO,3,28042.0,"Pza · PLAZA NUESTRA SEÑORA DE LORETO , ASCENDIENT",11141772.0,2005-01-01 00:00:00,21012,AE21,14,infantil
18601,Área Infantil,214,tímOn,21.0,bárájás,OPERATIVO,450334.312,4480555.95,ETRS89,40.47420165,-3.58591144,CALLE,PLAYA AMERICA,26,28042.0,"C · CALLE GRAN PODER , ASCENDIENTE 1: 214 · TIMÓN",20128533.0,2006/01/01,21014,AE21,8,infantil
18605,Área Infantil,215,cOrraLeJOs,21.0,BArAjaS,OPERATIVO,449732.718,4479785.565,ETRS89,40.46722538,-3.59294711,CALLE,BAHIA DE SANTA POLA,56,28042.0,"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21",20148724.0,2006/01/01,21019,AE21,16,infantil
18607,Área Infantil,215,CorRaLEjos,21.0,BArajas,OPERATIVO,449701.876,4479838.325,ETRS89,40.4676988,-3.59331508,CALLE,BAHIA DE SANTA POLA,68,28042.0,"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21",20143672.0,2006/01/01,21020,AE21,18,infantil
18609,Área Infantil,215,cóRRAlEJóS,21.0,BArajas,OPERATIVO,449861.786,4479412.423,ETRS89,40.46387169,-3.59139523,CALLE,BANDE,16,28042.0,"Ba · BAHIA ALMERIA , ASCENDIENTE 1: 215 · CORRALE",31037713.0,2006/01/01,21022,AE21,10,infantil
18611,Área Infantil,215,CorRAleJos,21.0,bARaJaS,OPERATIVO,449636.717,4479104.149,ETRS89,40.46108096,-3.59402539,CALLE,BAHIA DE CADIZ,7,28042.0,"Av · AVENIDA LOGROÑO , ASCENDIENTE 1: 215 · CORRA",20149965.0,2004-01-01 00:00:00,21024,AE21,13,infantil
18613,Área Infantil,211,AlAmEdA DE OSUNA,21.0,bARAJAS,OPERATIVO,450586.92,4478880.669,ETRS89,40.45912477,-3.58280108,CALLE,,26,28042.0,"Av · AVENIDA CANTABRIA , ASCENDIENTE 1: 211 · ALA",31043159.0,01/01/2007,21026,AE21,4,infantil
18615,Área Infantil,211,AlAmEdA de Osuna,21.0,,OPERATIVO,450877.707,4479026.203,ETRS89,40.46045307,-3.57938283,CALLE,SOTO HIDALGO,6,28042.0,"Av · AVENIDA HISPANIDAD , ASCENDIENTE 1: 211 · AL",11139930.0,fecha_incorrecta,21028,AE21,8,infantil
18619,Área Infantil,211,aLAMeda DE OSuNA,21.0,BárAJás,OPERATIVO,449600.088,4478015.224,ETRS89,40.45126905,-3.59437095,CALLE,OBENQUE,3,28042.0,"C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA",20047257.0,01/01/2006,21031,AE21,16,infantil
18620,Área Infantil,211,álAmEDA dé OsúNá,21.0,BArAJáS,OPERATIVO,449659.984,4478014.66,ETRS89,40.4512676,-3.59366458,CALLE,VELERO,10,28042.0,"C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA",20047323.0,01/01/04,21032,AE21,14,infantil
